[      70ms] [LOG] [CV] loading ./opencv.js @ http://localhost:5173/src/session/store.ts:34
[   14440ms] [WARNING] Low-confidence digit read in (row=2,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
[   14440ms] [WARNING] Low-confidence digit read in (row=3,col=2) @ http://localhost:5173/src/image/inpImage.ts:295
[   14440ms] [WARNING] Low-confidence digit read in (row=3,col=3) @ http://localhost:5173/src/image/inpImage.ts:295
[   14440ms] [WARNING] Low-confidence digit read in (row=4,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   14440ms] [WARNING] Low-confidence digit read in (row=4,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   14441ms] [WARNING] Low-confidence digit read in (row=4,col=1) @ http://localhost:5173/src/image/inpImage.ts:295
[   14441ms] [WARNING] Low-confidence digit read in (row=4,col=1) @ http://localhost:5173/src/image/inpImage.ts:295
[   14441ms] [WARNING] Low-confidence digit read in (row=4,col=3) @ http://localhost:5173/src/image/inpImage.ts:295
[   14441ms] [WARNING] Low-confidence digit read in (row=4,col=3) @ http://localhost:5173/src/image/inpImage.ts:295
[   14442ms] [WARNING] Low-confidence digit read in (row=4,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   14442ms] [WARNING] Low-confidence digit read in (row=4,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   14442ms] [WARNING] Low-confidence digit read in (row=4,col=5) @ http://localhost:5173/src/image/inpImage.ts:295
[   14442ms] [WARNING] Low-confidence digit read in (row=4,col=5) @ http://localhost:5173/src/image/inpImage.ts:295
[   14443ms] [WARNING] Low-confidence digit read in (row=4,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   14443ms] [WARNING] Low-confidence digit read in (row=5,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   14443ms] [WARNING] Low-confidence digit read in (row=5,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   14443ms] [WARNING] Low-confidence digit read in (row=5,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
[   14444ms] [WARNING] Low-confidence digit read in (row=6,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   14444ms] [WARNING] Low-confidence digit read in (row=6,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   14444ms] [WARNING] Low-confidence digit read in (row=6,col=2) @ http://localhost:5173/src/image/inpImage.ts:295
[   14444ms] [WARNING] Low-confidence digit read in (row=6,col=8) @ http://localhost:5173/src/image/inpImage.ts:295
[   14444ms] [WARNING] Low-confidence digit read in (row=6,col=8) @ http://localhost:5173/src/image/inpImage.ts:295
[   14445ms] [WARNING] Low-confidence digit read in (row=7,col=2) @ http://localhost:5173/src/image/inpImage.ts:295
[   14445ms] [WARNING] Low-confidence digit read in (row=7,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   14445ms] [WARNING] Low-confidence digit read in (row=7,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   14446ms] [WARNING] Low-confidence digit read in (row=7,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   14446ms] [WARNING] Low-confidence digit read in (row=7,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   14446ms] [WARNING] Low-confidence digit read in (row=8,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   14446ms] [WARNING] Low-confidence digit read in (row=8,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   14446ms] [WARNING] Low-confidence digit read in (row=8,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
[  324236ms] [LOG] [CV] loading ./opencv.js @ http://localhost:5173/src/session/store.ts?t=1777660509847:34
[  324241ms] [LOG] [CV] progress fetch started, Content-Length: 4097780 @ http://localhost:5173/src/session/store.ts?t=1777660509847:59
[  324267ms] [LOG] [CV] script loaded, waiting for WASM init… @ http://localhost:5173/src/session/store.ts?t=1777660509847:39
[  324296ms] [LOG] [CV] ready @ http://localhost:5173/src/session/store.ts?t=1777660509847:42
[  345382ms] [LOG] [CV] loading ./opencv.js @ http://localhost:5173/src/session/store.ts?t=1777660531045:34
[  345388ms] [LOG] [CV] progress fetch started, Content-Length: 4097780 @ http://localhost:5173/src/session/store.ts?t=1777660531045:59
[  345412ms] [LOG] [CV] script loaded, waiting for WASM init… @ http://localhost:5173/src/session/store.ts?t=1777660531045:39
[  345424ms] [LOG] [CV] ready @ http://localhost:5173/src/session/store.ts?t=1777660531045:42
