[     126ms] [LOG] [CV] loading ./opencv.js @ http://localhost:5173/src/session/store.ts:34
[   87865ms] [WARNING] Low-confidence digit read in (row=1,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   87865ms] [WARNING] Low-confidence digit read in (row=2,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87865ms] [WARNING] Low-confidence digit read in (row=2,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87866ms] [WARNING] Low-confidence digit read in (row=2,col=1) @ http://localhost:5173/src/image/inpImage.ts:295
[   87866ms] [WARNING] Low-confidence digit read in (row=2,col=1) @ http://localhost:5173/src/image/inpImage.ts:295
[   87866ms] [WARNING] Low-confidence digit read in (row=2,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   87866ms] [WARNING] Low-confidence digit read in (row=2,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87866ms] [WARNING] Low-confidence digit read in (row=2,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87867ms] [WARNING] Low-confidence digit read in (row=2,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
[   87867ms] [WARNING] Low-confidence digit read in (row=2,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
[   87867ms] [WARNING] Low-confidence digit read in (row=3,col=2) @ http://localhost:5173/src/image/inpImage.ts:295
[   87867ms] [WARNING] Low-confidence digit read in (row=3,col=3) @ http://localhost:5173/src/image/inpImage.ts:295
[   87868ms] [WARNING] Low-confidence digit read in (row=4,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87868ms] [WARNING] Low-confidence digit read in (row=4,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87868ms] [WARNING] Low-confidence digit read in (row=4,col=1) @ http://localhost:5173/src/image/inpImage.ts:295
[   87868ms] [WARNING] Low-confidence digit read in (row=4,col=1) @ http://localhost:5173/src/image/inpImage.ts:295
[   87869ms] [WARNING] Low-confidence digit read in (row=4,col=3) @ http://localhost:5173/src/image/inpImage.ts:295
[   87869ms] [WARNING] Low-confidence digit read in (row=4,col=3) @ http://localhost:5173/src/image/inpImage.ts:295
[   87869ms] [WARNING] Low-confidence digit read in (row=4,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   87869ms] [WARNING] Low-confidence digit read in (row=4,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   87869ms] [WARNING] Low-confidence digit read in (row=4,col=5) @ http://localhost:5173/src/image/inpImage.ts:295
[   87869ms] [WARNING] Low-confidence digit read in (row=4,col=5) @ http://localhost:5173/src/image/inpImage.ts:295
[   87870ms] [WARNING] Low-confidence digit read in (row=4,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87870ms] [WARNING] Low-confidence digit read in (row=5,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87870ms] [WARNING] Low-confidence digit read in (row=5,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87870ms] [WARNING] Low-confidence digit read in (row=5,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
[   87871ms] [WARNING] Low-confidence digit read in (row=6,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87871ms] [WARNING] Low-confidence digit read in (row=6,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87871ms] [WARNING] Low-confidence digit read in (row=6,col=2) @ http://localhost:5173/src/image/inpImage.ts:295
[   87871ms] [WARNING] Low-confidence digit read in (row=6,col=8) @ http://localhost:5173/src/image/inpImage.ts:295
[   87871ms] [WARNING] Low-confidence digit read in (row=6,col=8) @ http://localhost:5173/src/image/inpImage.ts:295
[   87872ms] [WARNING] Low-confidence digit read in (row=7,col=2) @ http://localhost:5173/src/image/inpImage.ts:295
[   87872ms] [WARNING] Low-confidence digit read in (row=7,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   87872ms] [WARNING] Low-confidence digit read in (row=7,col=4) @ http://localhost:5173/src/image/inpImage.ts:295
[   87872ms] [WARNING] Low-confidence digit read in (row=7,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87872ms] [WARNING] Low-confidence digit read in (row=7,col=6) @ http://localhost:5173/src/image/inpImage.ts:295
[   87873ms] [WARNING] Low-confidence digit read in (row=8,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87873ms] [WARNING] Low-confidence digit read in (row=8,col=0) @ http://localhost:5173/src/image/inpImage.ts:295
[   87873ms] [WARNING] Low-confidence digit read in (row=8,col=7) @ http://localhost:5173/src/image/inpImage.ts:295
